,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT
914,204222,Greg Whittington,Greg,1612709904.0,SXF,24.0,9,5,4,0.556,30.0,5.3,11.1,0.48,2.7,5.9,0.453,0.2,0.2,1.0,0.9,4.8,5.7,2.0,2.0,1.0,0.7,0.8,3.3,1.0,13.6,-2.0,26.4,1,0,27.2,904,870,913,574,253,257,290,458,43,91,134,1387,1442,1,647,205,297,444,295,366,315,211,127,1056,311,1088,334,359,39,265,1
915,202349,Greivis Vasquez,Greivis,1610612751.0,BKN,30.0,3,1,2,0.333,12.9,0.7,2.7,0.25,0.3,1.0,0.333,0.7,1.0,0.667,0.0,0.7,0.7,1.7,0.3,0.3,0.3,0.3,2.0,0.3,2.3,-4.3,7.3,0,0,6.3,1319,1301,1151,1205,1189,1415,1317,1455,926,981,601,1084,1038,1047,1434,1440,1497,559,1415,1151,636,772,693,1446,1382,1423,1302,512,39,1345,1
916,1627824,Guerschon Yabusele,Guerschon,1612709915.0,MNE,21.0,2,1,1,0.5,26.8,5.5,8.5,0.647,2.0,3.0,0.667,5.5,6.0,0.917,4.5,5.5,10.0,1.0,4.5,0.5,0.0,0.0,2.0,3.0,18.5,4.0,29.0,1,0,32.5,1434,1301,1326,689,409,227,509,56,114,454,18,41,77,143,6,119,31,850,9,913,1252,1310,693,291,105,185,241,359,39,131,1
917,203863,Haley Peters,Haley,1611661319.0,SAN,24.0,34,7,27,0.206,17.5,2.2,6.3,0.349,0.5,2.1,0.25,0.8,1.1,0.757,0.5,1.8,2.3,0.8,0.8,0.4,0.2,0.4,1.9,1.1,5.8,-1.3,10.6,0,0,10.5,528,810,280,1409,921,927,770,1288,765,670,944,987,1020,724,1007,1017,1057,1022,1042,1141,854,631,808,1004,953,976,1103,512,39,1073,1
918,203084,Harrison Barnes,Harrison,1610612742.0,DAL,25.0,79,32,47,0.405,35.5,7.6,16.2,0.468,1.0,2.8,0.351,3.1,3.6,0.861,1.2,3.8,5.0,1.5,1.3,0.8,0.2,0.6,1.6,3.4,19.2,-1.7,29.1,1,0,28.7,54,198,35,1025,43,58,58,534,509,501,509,219,291,263,458,359,401,652,673,570,923,347,972,226,94,1050,239,359,39,217,1
919,202355,Hassan Whiteside,Hassan,1610612748.0,MIA,28.0,77,39,38,0.506,32.6,7.0,12.6,0.557,0.0,0.0,0.0,2.9,4.6,0.628,3.8,10.3,14.1,0.7,2.0,0.7,2.1,0.8,2.9,4.0,17.0,1.3,41.6,58,0,37.5,85,109,109,688,139,81,200,165,1178,1370,1178,242,163,1153,18,1,1,1046,295,666,32,179,243,143,151,485,35,4,39,54,1
920,1627740,Henry Ellenson,Henry,1612709917.0,GRD,20.0,21,13,8,0.619,35.2,6.0,14.5,0.416,1.8,5.5,0.328,4.0,4.9,0.806,1.6,7.3,8.9,1.3,1.9,0.6,0.9,0.4,2.6,4.0,17.9,1.9,32.9,6,0,32.7,769,632,800,409,50,150,117,930,172,111,699,135,145,485,310,33,60,695,369,859,228,706,373,144,131,394,153,145,39,130,1
921,1627740,Henry Ellenson,Henry,1610612765.0,DET,20.0,19,8,11,0.421,7.7,1.2,3.4,0.359,0.5,1.8,0.286,0.2,0.4,0.5,0.4,1.7,2.2,0.4,0.7,0.1,0.1,0.1,0.3,0.4,3.2,-0.2,5.9,1,0,6.4,792,786,720,990,1432,1250,1218,1250,769,750,855,1392,1360,1317,1044,1066,1099,1319,1112,1416,1204,1253,1528,1433,1262,746,1380,359,39,1340,1
922,203156,Henry Sims,Henry,1612709903.0,SLC,27.0,25,4,21,0.16,30.5,5.8,12.6,0.462,0.4,1.4,0.324,4.9,6.4,0.769,3.0,6.7,9.6,1.9,3.0,0.9,0.8,0.4,4.3,6.1,17.0,-2.9,33.6,11,0,32.4,702,906,390,1466,222,179,199,571,855,907,707,72,67,677,65,50,39,505,72,493,245,643,24,29,149,1269,130,71,39,132,1
923,201611,Henry Walker,Henry,1612709904.0,SXF,29.0,25,12,13,0.48,21.5,4.1,10.7,0.384,3.2,8.4,0.388,1.4,1.6,0.829,0.3,3.9,4.2,1.5,1.0,1.0,0.8,0.4,2.8,1.6,12.8,0.5,24.5,2,0,25.3,702,664,656,863,700,457,315,1142,12,11,313,677,781,399,1186,348,524,620,960,475,245,735,268,757,340,604,398,281,39,334,1
924,203138,Hollis Thompson,Hollis,1610612740.0,NOP,26.0,40,12,28,0.3,18.8,1.9,5.0,0.385,0.8,2.4,0.337,0.5,0.7,0.655,0.5,2.3,2.8,0.9,0.3,0.5,0.2,0.3,1.7,0.6,5.1,-1.8,11.5,0,0,10.9,451,664,259,1307,844,1034,938,1129,577,611,594,1234,1220,1109,1004,827,889,973,1461,913,1005,868,920,1304,1043,1058,1045,512,39,1055,2
925,203138,Hollis Thompson,Hollis,1612709890.0,AUS,26.0,16,10,6,0.625,26.6,5.4,11.1,0.486,1.6,3.6,0.439,2.1,2.6,0.786,1.0,3.9,4.9,1.4,1.3,0.6,0.5,0.5,3.1,1.6,14.4,1.8,24.4,1,0,24.4,824,722,848,392,418,252,295,427,250,368,153,410,465,586,525,349,410,685,691,781,425,467,187,758,265,402,404,359,39,369,1
926,203546,Ian Clark,Ian,1610612744.0,GSW,26.0,77,63,14,0.818,14.8,2.7,5.6,0.487,0.8,2.1,0.374,0.6,0.8,0.759,0.3,1.3,1.6,1.2,0.7,0.5,0.1,0.3,1.0,0.7,6.8,0.5,11.6,0,0,11.6,85,4,632,119,1092,771,857,423,596,671,378,1163,1210,716,1216,1230,1281,784,1124,912,1103,852,1273,1253,817,607,1038,512,39,1012,1
927,101133,Ian Mahinmi,Ian,1610612764.0,WAS,30.0,31,19,12,0.613,17.9,2.1,3.6,0.586,0.0,0.0,0.0,1.4,2.4,0.573,1.5,3.3,4.8,0.6,1.1,1.1,0.8,0.3,2.9,1.9,5.6,1.0,16.7,0,0,14.7,630,449,692,426,897,955,1183,115,1178,1370,1178,670,519,1256,318,481,413,1123,800,339,264,841,254,636,985,517,757,512,39,816,1
928,1628095,Ike Nwamu,Ike,1612709904.0,SXF,24.0,47,27,20,0.574,24.5,3.1,7.7,0.396,1.8,5.2,0.34,1.2,1.5,0.806,0.6,2.6,3.2,1.0,1.0,1.0,0.2,0.4,2.3,1.2,9.1,2.0,16.9,0,0,17.4,362,289,422,540,548,673,587,1080,195,150,580,756,826,486,839,723,780,837,849,477,954,732,541,990,613,357,747,512,39,680,1
929,202697,Iman Shumpert,Iman,1610612739.0,CLE,27.0,76,48,28,0.632,25.5,2.6,6.4,0.411,1.2,3.4,0.36,0.9,1.2,0.789,0.5,2.4,2.9,1.4,1.0,0.8,0.4,0.2,2.0,1.4,7.5,0.6,15.5,0,0,15.3,97,47,259,384,494,792,752,963,364,390,454,943,979,576,947,805,873,656,840,573,621,1148,776,883,755,589,810,512,39,782,1
930,1627677,Imani McGee-Stafford,Imani,1611661329.0,CHI,22.0,31,18,13,0.581,19.0,2.8,5.1,0.554,0.0,0.0,0.0,1.1,1.6,0.66,1.7,3.9,5.6,0.6,0.9,0.6,1.4,0.4,3.0,1.6,6.7,1.9,19.3,2,0,16.8,630,473,656,531,834,743,930,175,1178,1370,1178,835,787,1101,273,345,303,1161,991,800,91,749,191,756,835,390,617,281,39,712,1
931,204330,Isabelle Harrison,Isabelle,1611661317.0,PHO,23.0,26,14,12,0.538,7.5,1.2,2.3,0.525,0.0,0.0,0.0,0.7,1.0,0.68,0.7,1.2,1.8,0.0,0.7,0.4,0.1,0.2,1.4,0.8,3.1,-1.5,6.2,0,0,6.0,694,606,692,607,1445,1245,1358,268,1178,1370,1178,1109,1104,1028,834,1283,1209,1478,1138,1062,1160,1005,1131,1182,1265,1001,1362,512,39,1368,1
932,203477,Isaiah Canaan,Isaiah,1610612741.0,CHI,26.0,39,19,20,0.487,15.2,1.6,4.4,0.364,0.6,2.4,0.266,0.8,0.8,0.909,0.2,1.1,1.3,0.9,0.5,0.6,0.0,0.2,0.9,0.8,4.6,-2.2,8.8,0,0,8.7,465,449,422,852,1069,1117,1039,1228,695,597,926,1029,1145,148,1365,1290,1361,942,1253,869,1242,1136,1363,1223,1102,1128,1211,512,39,1197,1
933,1627766,Isaiah Cousins,Isaiah,1612709914.0,RNO,23.0,50,21,29,0.42,34.9,6.6,14.6,0.454,0.8,2.8,0.291,2.9,3.6,0.791,1.0,4.7,5.8,3.9,2.3,1.9,0.2,1.0,3.0,3.0,17.0,-1.1,33.7,8,0,31.7,309,408,239,993,61,112,111,638,572,498,842,249,281,565,519,213,289,147,216,67,860,82,194,330,156,928,124,107,39,152,1
934,1627819,Isaiah Taylor,Isaiah,1612709908.0,RGV,22.0,25,17,7,0.68,34.9,7.0,13.7,0.515,1.7,3.8,0.457,5.2,6.3,0.816,0.6,2.4,3.0,6.0,2.4,0.7,0.1,0.8,2.8,4.8,21.0,5.7,33.6,2,0,33.3,702,507,826,253,60,80,150,294,203,340,126,58,68,443,863,804,859,44,177,680,1072,226,277,84,64,111,129,281,39,114,1
935,1627819,Isaiah Taylor,Isaiah,1610612745.0,HOU,22.0,4,3,1,0.75,13.0,0.3,1.8,0.143,0.0,0.5,0.0,0.3,0.5,0.5,0.3,0.5,0.8,0.8,0.0,0.3,0.3,0.0,1.5,1.0,0.8,-4.8,4.3,0,0,3.3,1214,987,1326,179,1181,1527,1433,1528,1178,1158,1178,1364,1305,1317,1244,1477,1487,1030,1513,1263,770,1310,1039,1056,1535,1445,1461,512,39,1491,1
936,202738,Isaiah Thomas,Isaiah,1610612738.0,BOS,28.0,76,51,25,0.671,33.8,9.0,19.4,0.463,3.2,8.5,0.379,7.8,8.5,0.909,0.6,2.1,2.7,5.9,2.8,0.9,0.2,1.5,2.2,6.3,28.9,3.6,41.5,5,0,42.9,97,21,319,269,96,18,13,565,14,9,349,6,15,148,923,894,926,50,119,492,952,16,607,23,6,221,36,168,39,19,1
937,1627785,Isaiah Whitehead,Isaiah,1610612751.0,BKN,22.0,73,17,56,0.233,22.5,2.8,7.0,0.402,0.6,2.0,0.295,1.2,1.5,0.805,0.4,2.1,2.5,2.6,1.9,0.6,0.5,0.7,2.4,1.6,7.4,-1.6,15.7,1,0,15.3,145,507,4,1395,655,759,690,1020,711,679,823,749,824,487,1032,906,978,313,360,857,469,264,494,765,756,1026,803,359,39,783,1
938,202397,Ish Smith,Ish,1610612765.0,DET,28.0,81,37,44,0.457,24.1,4.1,9.2,0.439,0.3,1.3,0.267,0.9,1.3,0.706,0.3,2.6,2.9,5.2,1.4,0.8,0.4,0.4,1.6,1.4,9.4,0.6,22.7,3,0,20.1,18,130,57,918,574,466,442,756,921,924,920,957,939,955,1237,689,864,73,618,634,530,587,1006,882,597,582,454,227,39,540,1
939,1627458,Ismael Romero,Ismael,1612709917.0,GRD,26.0,18,9,9,0.5,12.1,2.2,3.9,0.563,0.0,0.0,0.0,0.8,2.3,0.357,0.9,2.0,2.9,0.4,0.9,0.3,0.4,0.4,2.6,1.6,5.3,-4.6,10.8,0,0,10.2,805,748,768,689,1228,925,1134,152,1178,1370,1178,978,535,1430,647,918,868,1276,967,1151,504,696,409,788,1016,1438,1087,512,39,1093,1
940,1627826,Ivica Zubac,Ivica,1610612747.0,LAL,20.0,38,8,30,0.211,16.0,3.3,6.3,0.529,0.0,0.1,0.0,0.8,1.3,0.653,1.1,3.1,4.2,0.8,0.8,0.4,0.9,0.6,1.7,1.3,7.5,-3.5,16.6,4,0,14.9,482,786,224,1407,1016,627,777,253,1178,1301,1178,976,922,1113,499,541,533,1024,1078,1128,225,335,917,899,753,1357,762,193,39,809,1
941,1627826,Ivica Zubac,Ivica,1612709905.0,LAD,20.0,14,9,5,0.643,30.1,6.7,11.5,0.584,0.3,0.8,0.364,2.1,2.5,0.829,2.1,7.7,9.8,1.3,3.2,0.1,1.0,0.4,3.4,2.4,15.8,0.1,29.7,6,0,29.4,849,748,871,361,248,104,265,117,979,1079,430,407,494,401,170,25,37,714,56,1374,148,745,108,446,199,679,223,145,39,191,1
942,201056,Ivory Latta,Ivory,1611661322.0,WAS,32.0,22,9,13,0.409,20.8,2.5,7.5,0.331,1.5,4.8,0.305,1.8,2.0,0.909,0.4,1.3,1.7,1.9,1.4,0.4,0.0,0.1,1.5,1.8,8.3,-0.7,13.0,0,0,14.1,749,748,656,1017,738,816,614,1368,284,198,792,500,608,148,1053,1232,1249,497,589,1132,1219,1210,1020,693,688,855,951,512,39,854,1
943,1627938,J.J. Avila,J.J.,1612709918.0,TEX,25.0,41,18,23,0.439,20.9,3.4,7.5,0.458,0.7,2.3,0.323,0.9,1.1,0.795,1.5,3.7,5.2,1.9,1.0,1.0,0.5,0.4,2.7,1.3,8.5,0.4,20.8,3,0,19.1,441,473,355,960,732,593,619,604,637,641,709,970,1024,549,337,379,368,510,965,480,473,627,327,927,678,613,549,227,39,589,2
944,200826,J.J. Barea,J.J.,1610612742.0,DAL,33.0,35,11,24,0.314,22.0,4.1,9.8,0.414,1.5,4.2,0.358,1.3,1.5,0.863,0.3,2.1,2.4,5.5,1.8,0.4,0.0,0.4,0.9,2.1,10.9,0.3,21.5,0,0,21.2,517,683,336,1289,673,468,395,938,260,267,464,730,862,259,1239,892,1025,59,397,1080,1240,605,1376,568,472,646,517,512,39,482,1
945,1628052,JJ Moore,JJ,1612709921.0,LIN,26.0,46,15,31,0.326,26.5,5.6,11.3,0.496,1.1,3.3,0.32,2.3,3.1,0.739,1.6,1.9,3.5,1.2,1.1,0.9,0.3,0.6,2.0,3.4,14.5,-3.6,23.2,2,0,22.8,381,572,203,1269,430,217,279,391,425,411,727,363,359,823,311,981,680,773,815,524,630,415,688,234,251,1361,440,281,39,423,1
946,1626266,JJ O'Brien,JJ,1612709903.0,SLC,25.0,47,13,34,0.277,33.0,3.8,9.7,0.394,0.9,2.8,0.333,1.7,2.3,0.734,0.5,3.1,3.7,2.7,1.7,0.9,0.3,0.8,1.9,2.0,10.3,-5.7,20.6,0,0,20.0,362,632,162,1339,124,516,410,1084,524,503,601,547,547,837,931,532,636,295,452,521,722,221,798,577,518,1479,555,512,39,552,1
947,1628010,JJ Panoske,JJ,1612709923.0,WCB,24.0,11,7,4,0.636,11.2,1.4,2.7,0.5,1.1,2.4,0.462,0.1,0.2,0.5,0.6,1.0,1.6,0.4,1.1,0.3,0.6,0.0,1.4,0.1,3.9,-0.9,8.1,0,0,8.8,881,810,913,373,1271,1199,1311,329,416,615,118,1438,1456,1317,843,1316,1267,1322,802,1251,348,1310,1140,1515,1196,889,1269,512,39,1186,1
948,200755,JJ Redick,JJ,1610612746.0,LAC,33.0,78,50,28,0.641,28.2,5.1,11.4,0.445,2.6,6.0,0.429,2.3,2.6,0.891,0.1,2.1,2.2,1.4,1.3,0.7,0.2,0.2,1.6,2.1,15.0,6.1,21.1,0,0,22.9,69,35,259,366,344,281,272,707,54,82,166,360,480,189,1382,912,1089,661,690,706,955,987,980,559,223,90,540,512,39,419,1
949,1626160,JP Tokoto,JP,1612709908.0,RGV,23.0,43,27,15,0.628,33.4,5.1,10.3,0.492,1.3,4.0,0.337,2.1,3.1,0.682,1.2,4.5,5.7,2.7,1.5,2.4,0.6,0.3,3.0,2.6,13.6,6.4,31.8,4,0,29.2,416,289,595,389,113,282,357,408,323,286,592,404,360,1024,423,241,294,291,527,22,398,836,236,413,309,84,175,193,39,198,1
950,2747,JR Smith,JR,1610612739.0,CLE,31.0,41,25,16,0.61,29.0,3.0,8.7,0.346,2.3,6.6,0.351,0.2,0.4,0.667,0.4,2.3,2.8,1.5,0.6,1.0,0.3,0.1,1.9,0.8,8.6,1.8,17.2,0,0,17.6,441,337,559,432,307,683,493,1309,84,58,518,1381,1395,1047,1049,811,904,626,1187,471,758,1233,809,1218,668,419,729,512,39,665,1
951,1628065,JT Terrell,JT,1612709920.0,RAP,25.0,1,1,0,1.0,9.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,-5.0,1.5,0,0,3.0,1528,1301,1493,1,1379,1546,1384,1546,1178,981,1178,419,608,1,1434,1547,1560,850,295,1421,1252,1310,693,1056,1404,1451,1554,512,39,1498,1
952,203960,JaKarr Sampson,JaKarr,1612709911.0,IWA,24.0,47,11,36,0.234,25.6,5.9,12.1,0.489,0.6,2.0,0.287,2.7,4.0,0.688,1.4,4.5,5.9,1.3,2.0,0.9,0.8,0.7,2.9,3.2,15.1,-4.4,27.1,3,0,26.2,362,683,138,1393,478,177,228,418,747,682,853,266,245,1008,357,240,269,707,289,521,267,288,265,271,219,1425,306,227,39,294,1
953,203210,JaMychal Green,JaMychal,1610612763.0,MEM,27.0,77,40,37,0.519,27.3,3.2,6.5,0.5,0.7,1.9,0.379,1.7,2.2,0.802,2.2,4.9,7.1,1.1,1.2,0.6,0.4,0.5,3.2,2.0,8.9,-0.4,21.0,10,0,19.9,85,92,121,651,383,645,747,329,643,740,345,539,578,499,159,188,153,820,725,802,506,431,147,629,635,789,544,88,39,554,1
954,201580,JaVale McGee,JaVale,1610612744.0,GSW,29.0,77,62,15,0.805,9.6,2.7,4.1,0.652,0.0,0.0,0.0,0.7,1.4,0.505,1.3,1.9,3.2,0.2,0.5,0.2,0.9,0.2,1.4,1.1,6.1,4.1,13.1,0,0,11.8,85,6,595,123,1348,779,1084,53,1178,1326,1178,1054,866,1316,392,1002,784,1420,1269,1289,223,1109,1115,1040,908,183,945,512,39,995,1
955,203913,Jabari Brown,Jabari,1612709902.0,SCW,24.0,9,9,0,1.0,27.0,6.8,13.0,0.521,3.1,5.7,0.549,5.7,6.4,0.879,0.4,3.3,3.8,3.0,2.4,0.3,0.2,0.4,1.8,3.9,22.3,4.1,30.6,0,0,33.3,904,748,1493,1,399,98,173,276,18,103,47,37,66,217,1026,463,614,242,176,1151,833,587,883,166,47,179,191,512,39,111,1
956,203953,Jabari Parker,Jabari,1610612749.0,MIL,22.0,51,22,29,0.431,33.9,7.8,16.0,0.49,1.3,3.5,0.365,3.2,4.3,0.743,1.5,4.6,6.2,2.8,1.8,1.0,0.4,1.3,2.2,3.1,20.1,-1.7,34.1,2,0,33.1,304,394,239,973,91,50,67,413,350,385,427,210,196,816,313,221,242,278,391,466,513,39,615,278,78,1049,117,281,39,120,1
957,1627252,Jabril Trawick,Jabril,1612709904.0,SXF,25.0,37,23,14,0.622,25.2,4.2,8.7,0.486,0.9,2.6,0.368,3.5,4.6,0.749,0.7,2.6,3.3,2.7,2.0,0.9,0.4,0.7,3.2,3.8,12.9,1.8,22.6,0,0,22.3,495,374,632,406,511,432,491,426,523,557,414,176,164,807,770,715,740,294,295,541,626,274,148,178,337,409,460,512,39,442,1
958,203109,Jae Crowder,Jae,1610612738.0,BOS,26.0,72,48,24,0.667,32.4,4.6,10.0,0.463,2.2,5.5,0.398,2.4,3.0,0.811,0.7,5.1,5.8,2.2,1.1,1.0,0.3,0.2,2.2,2.2,13.9,4.9,26.9,7,0,26.6,158,47,336,270,146,361,378,568,96,118,276,325,365,463,804,156,288,411,793,363,700,1152,574,509,292,148,314,128,39,282,1
959,1626143,Jahlil Okafor,Jahlil,1610612755.0,PHI,21.0,50,15,35,0.3,22.7,4.8,9.4,0.514,0.0,0.0,0.0,2.1,3.2,0.671,1.6,3.2,4.8,1.2,1.8,0.4,1.0,0.9,2.4,2.8,11.8,-6.4,21.6,2,0,20.5,309,572,150,1307,651,318,428,298,1178,1370,1178,401,352,1042,297,521,419,794,393,1080,202,158,463,352,413,1510,508,281,39,520,1
960,1627774,Jake Layman,Jake,1610612757.0,POR,23.0,35,16,19,0.457,7.1,0.7,2.5,0.292,0.4,1.5,0.255,0.4,0.5,0.765,0.2,0.5,0.7,0.3,0.3,0.3,0.1,0.1,0.6,0.3,2.2,0.0,4.2,0,0,4.3,517,536,455,916,1452,1403,1333,1412,911,880,941,1301,1340,695,1352,1476,1496,1372,1449,1261,1143,1245,1451,1445,1391,728,1463,512,39,1453,1
961,1627774,Jake Layman,Jake,1612709923.0,WCB,23.0,8,5,3,0.625,33.3,6.6,15.6,0.424,1.5,6.6,0.226,3.1,3.8,0.833,1.3,4.8,6.0,2.0,2.1,1.6,0.8,0.3,2.0,3.0,17.9,5.4,33.1,1,0,32.1,914,870,1000,392,118,113,81,876,262,56,1038,215,266,366,407,207,247,444,275,105,270,937,693,291,130,123,148,359,39,140,1
962,1627751,Jakob Poeltl,Jakob,1610612761.0,TOR,21.0,54,38,16,0.704,11.6,1.2,2.1,0.583,0.0,0.0,0.0,0.6,1.1,0.544,1.4,1.6,3.1,0.2,0.5,0.3,0.4,0.2,2.1,0.9,3.1,-0.1,8.6,0,0,7.7,287,120,559,230,1251,1243,1376,122,1178,1370,1178,1162,1027,1297,343,1107,812,1417,1257,1211,602,1051,650,1169,1268,739,1231,512,39,1263,1
963,1627751,Jakob Poeltl,Jakob,1612709920.0,RAP,21.0,2,1,1,0.5,33.5,7.0,12.5,0.56,0.0,0.5,0.0,2.0,5.0,0.4,4.5,8.5,13.0,1.0,1.5,1.0,3.0,0.0,4.0,3.5,16.0,22.0,43.6,2,0,38.0,1434,1301,1326,689,104,83,206,158,1178,1158,1178,419,131,1414,6,16,5,850,533,366,5,1310,28,208,183,3,23,281,39,49,1
964,1627902,Jaleel Cousins,Jaleel,1612709914.0,RNO,23.0,31,16,15,0.516,12.4,1.5,3.4,0.453,0.0,0.0,0.0,1.9,3.0,0.652,1.1,2.0,3.0,0.1,1.0,0.3,0.6,0.3,2.9,2.0,5.0,-3.1,10.8,0,0,10.1,630,536,595,656,1214,1130,1212,646,1178,1370,1178,480,402,1115,509,972,815,1474,952,1203,344,928,254,573,1056,1309,1094,512,39,1099,2
965,1626294,Jaleel Roberts,Jaleel,1612709903.0,SLC,24.0,21,6,15,0.286,9.6,1.0,2.1,0.5,0.0,0.0,0.0,0.4,0.4,0.889,1.0,1.7,2.7,0.3,1.0,0.2,0.6,0.1,1.9,0.5,2.5,-1.7,7.7,0,0,7.1,769,843,595,1319,1341,1288,1379,329,1178,1370,1178,1296,1358,192,525,1077,930,1330,963,1348,354,1267,822,1342,1373,1041,1290,512,39,1298,2
966,1627883,Jalen Jones,Jalen,1612709915.0,MNE,24.0,46,26,20,0.565,36.0,6.9,15.4,0.446,2.0,5.7,0.345,5.3,7.1,0.746,2.0,7.0,9.0,2.2,3.1,1.0,0.6,1.5,3.0,5.2,21.0,-0.7,36.6,21,1,37.2,381,309,422,563,31,92,86,699,142,102,553,51,43,813,221,38,57,398,68,479,392,15,194,62,60,850,78,26,16,61,1
967,1627307,Jamal Branch,Jamal,1612709914.0,RNO,24.0,25,9,16,0.36,13.7,1.8,4.6,0.388,0.2,0.7,0.235,0.7,0.8,0.857,0.2,1.4,1.6,2.1,1.7,0.6,0.1,0.1,1.6,0.9,4.5,-1.3,10.1,0,0,9.8,702,748,559,1181,1152,1052,1011,1116,1087,1108,1013,1056,1146,272,1297,1177,1274,421,453,809,1072,1237,1012,1155,1123,974,1138,512,39,1125,1
968,2037,Jamal Crawford,Jamal,1610612746.0,LAC,37.0,82,51,31,0.622,26.3,4.4,10.6,0.413,1.4,3.9,0.36,2.1,2.5,0.857,0.2,1.4,1.6,2.6,1.6,0.7,0.2,0.2,1.4,2.0,12.3,0.3,19.2,0,0,19.7,1,21,203,403,441,407,326,951,297,314,453,400,508,272,1294,1199,1280,317,486,661,953,1045,1118,628,379,649,624,512,39,567,1
969,1627750,Jamal Murray,Jamal,1610612743.0,DEN,20.0,82,40,42,0.488,21.5,3.6,8.9,0.404,1.4,4.2,0.334,1.3,1.5,0.883,0.5,2.1,2.6,2.1,1.4,0.6,0.3,0.4,1.5,1.3,9.9,0.9,17.5,1,0,17.8,1,92,75,849,699,562,475,1006,302,277,600,711,861,207,951,901,946,431,619,787,729,642,1035,913,553,535,708,359,39,657,1
970,1627866,Jameel Warney,Jameel,1612709918.0,TEX,23.0,44,24,20,0.545,29.2,7.3,12.7,0.576,0.0,0.0,0.0,2.7,3.8,0.702,3.3,4.7,8.1,1.4,1.3,1.0,1.2,0.7,3.1,3.1,17.3,3.9,34.4,15,0,31.1,411,356,422,591,292,70,195,130,1178,1352,1178,274,255,967,35,211,88,680,691,366,127,321,173,281,140,201,112,49,39,159,1
971,2749,Jameer Nelson,Jameer,1610612743.0,DEN,35.0,75,34,41,0.453,27.3,3.6,8.1,0.444,1.4,3.6,0.388,0.6,0.8,0.714,0.4,2.2,2.6,5.1,1.7,0.7,0.1,0.3,2.6,1.0,9.2,1.7,20.7,4,0,19.9,111,169,86,934,386,565,559,722,298,358,311,1132,1146,904,1112,881,968,76,447,680,1096,881,368,1044,611,425,554,193,39,555,1
972,203516,James Ennis III,James,1610612763.0,MEM,26.0,64,32,32,0.5,23.4,2.3,5.0,0.455,0.8,2.1,0.372,1.3,1.7,0.782,1.1,3.0,4.0,1.0,0.9,0.7,0.3,0.5,2.6,1.4,6.7,0.7,15.2,1,0,14.6,231,198,192,689,605,904,936,628,593,667,384,685,746,606,500,602,549,850,980,682,723,578,401,888,833,561,822,359,39,824,1
973,201935,James Harden,James,1610612745.0,HOU,27.0,81,54,27,0.667,36.4,8.3,18.9,0.44,3.2,9.3,0.347,9.2,10.9,0.847,1.2,7.0,8.1,11.2,5.7,1.5,0.5,1.1,2.7,6.2,29.1,5.2,55.8,64,22,55.6,18,15,280,270,23,32,18,754,13,6,543,3,4,320,461,42,83,2,3,152,485,79,358,27,4,130,3,1,2,3,1
974,201949,James Johnson,James,1610612748.0,MIA,30.0,76,40,36,0.526,27.4,4.8,10.1,0.479,1.1,3.4,0.34,2.0,2.8,0.707,0.9,4.1,4.9,3.6,2.3,1.0,1.1,0.5,2.6,2.1,12.8,1.8,28.4,4,0,26.8,97,92,138,632,377,317,370,469,403,406,583,419,416,953,660,298,405,181,229,366,135,438,390,542,342,397,260,193,39,277,1
975,2592,James Jones,James,1610612739.0,CLE,36.0,48,28,20,0.583,7.9,0.9,1.9,0.478,0.6,1.4,0.47,0.3,0.4,0.65,0.1,0.7,0.8,0.3,0.2,0.1,0.2,0.0,0.8,0.4,2.8,-2.1,4.9,0,0,5.1,345,267,422,524,1423,1371,1417,470,692,905,112,1356,1363,1119,1423,1433,1486,1379,1484,1385,849,1309,1399,1430,1326,1119,1427,512,39,1405,1
976,203949,James Michael McAdoo,James Michael,1610612744.0,GSW,24.0,52,43,9,0.827,8.8,1.2,2.3,0.53,0.0,0.2,0.25,0.4,0.8,0.5,0.7,1.1,1.8,0.3,0.4,0.3,0.6,0.2,0.9,0.6,2.8,-0.8,7.8,0,0,6.8,299,76,768,110,1387,1265,1367,252,1152,1276,944,1266,1168,1317,834,1297,1233,1327,1402,1143,400,1113,1361,1294,1317,864,1281,512,39,1317,1
